user,item,Time
15101,8037,"01 9, 2018"
14387,14059,"11 17, 2015"
2839,9150,"03 6, 2013"
2992,8705,"03 7, 2015"
7537,11243,"03 17, 2014"
9197,7131,"01 5, 2017"
3371,13730,"02 3, 2015"
3153,1850,"06 8, 2015"
5298,10581,"07 8, 2016"
3071,5416,"08 12, 2015"
5944,5122,"01 15, 2012"
7271,2462,"06 25, 2016"
4019,777,"03 31, 2015"
14796,9852,"06 9, 2016"
8245,6400,"09 25, 2012"
2158,165,"08 24, 2015"
2513,3031,"11 18, 2014"
3502,11631,"02 19, 2018"
14467,12354,"09 11, 2017"
2956,5828,"08 23, 2016"
1707,9715,"04 28, 2011"
9218,11711,"03 13, 2015"
12623,6868,"03 3, 2017"
3696,7248,"05 10, 2017"
1731,3852,"07 9, 2016"
7115,3140,"10 26, 2011"
587,1761,"02 5, 2003"
10267,10432,"04 5, 2017"
4891,13252,"02 25, 2018"
11737,3149,"03 13, 2017"
10031,14229,"11 12, 2017"
10746,8664,"11 26, 2012"
2029,6176,"03 17, 2016"
2669,1562,"03 27, 2012"
3382,4579,"06 16, 2016"
12813,3910,"08 23, 2015"
5533,10431,"07 4, 2012"
7977,6578,"02 3, 2017"
5152,12608,"08 13, 2017"
1287,5314,"06 18, 2014"
7614,10579,"04 10, 2014"
3137,11770,"05 17, 2017"
12886,4753,"01 15, 2018"
4598,13778,"03 22, 2014"
12013,12460,"03 24, 2016"
988,1255,"01 16, 2002"
4692,11910,"09 6, 2017"
13232,11763,"11 8, 2017"
3112,3162,"12 11, 2016"
13970,10779,"04 20, 2014"
2073,2510,"07 16, 2010"
4573,390,"12 7, 2015"
12228,3217,"09 13, 2016"
2104,3807,"12 28, 2017"
7745,11027,"02 21, 2014"
4952,6825,"12 26, 2016"
15106,8369,"08 22, 2017"
132,7562,"08 6, 2016"
10466,12090,"09 25, 2015"
5800,7239,"09 13, 2013"
1013,4054,"07 1, 2012"
13338,8186,"08 28, 2015"
3331,7778,"04 24, 2013"
527,174,"03 15, 2015"
4083,414,"07 27, 2015"
9087,3873,"02 19, 2018"
4925,10207,"12 14, 2013"
14470,8046,"06 13, 2016"
7827,5474,"04 23, 2015"
5282,1239,"04 18, 2018"
7552,8244,"09 9, 2017"
86,1420,"11 24, 2013"
13872,10418,"10 2, 2017"
1895,4969,"09 13, 2016"
4687,728,"05 20, 2014"
3410,3274,"12 18, 2015"
8030,12021,"10 2, 2015"
6499,11675,"05 29, 2013"
9034,1241,"04 20, 2014"
10469,1841,"02 8, 2013"
12468,10389,"03 5, 2015"
1743,1959,"09 18, 2011"
800,5057,"07 17, 2015"
1885,12205,"12 22, 2015"
6084,9937,"05 31, 2016"
10447,10722,"07 2, 2014"
2722,8817,"10 16, 2013"
2419,9562,"11 25, 2015"
13595,6387,"04 11, 2015"
10940,2176,"12 6, 2008"
9883,13722,"09 6, 2013"
3769,1374,"11 2, 2014"
4868,8339,"04 4, 2017"
12150,9141,"10 5, 2014"
1582,2158,"02 26, 2007"
3840,9232,"08 19, 2014"
7139,15121,"11 28, 2016"
2888,7801,"08 10, 2013"
5406,7965,"05 8, 2015"
2481,4354,"02 11, 2015"
5436,9752,"04 30, 2015"
2901,10627,"12 9, 2013"
9331,8250,"10 1, 2014"
12287,8211,"10 30, 2014"
103,1269,"09 30, 2008"
5116,11293,"08 11, 2015"
5606,10444,"07 22, 2016"
10356,8622,"09 11, 2017"
3784,225,"10 13, 2013"
3366,3216,"10 4, 2016"
8985,13670,"02 2, 2016"
1754,5107,"11 4, 2017"
12331,11163,"10 20, 2016"
13114,4310,"01 30, 2014"
3019,3744,"12 4, 2014"
6997,756,"10 1, 2012"
4767,13545,"10 9, 2016"
9413,4402,"05 7, 2014"
11709,13704,"05 29, 2013"
10595,1924,"03 28, 2013"
86,4643,"06 6, 2009"
1418,6930,"07 21, 2014"
7068,1126,"03 18, 2016"
4967,14007,"12 16, 2017"
8755,3924,"07 2, 2017"
12053,13188,"08 22, 2014"
1997,163,"06 24, 2012"
14237,15095,"08 18, 2014"
7556,10569,"02 5, 2013"
311,2828,"05 13, 2002"
13383,11184,"04 11, 2017"
6234,7255,"12 15, 2013"
8983,1814,"04 17, 2018"
8060,7961,"03 3, 2014"
4446,2497,"04 30, 2012"
7517,5632,"03 15, 2015"
814,10139,"08 15, 2015"
2620,5727,"09 29, 2015"
11589,14194,"03 10, 2014"
1093,227,"11 29, 2014"
143,2506,"12 17, 2016"
1087,8815,"09 4, 2014"
3879,2620,"06 8, 2013"
5832,6585,"10 31, 2013"
7389,11668,"12 20, 2016"
6347,7537,"12 10, 2013"
14622,10435,"11 15, 2016"
9334,3981,"05 23, 2014"
7743,11710,"10 1, 2014"
3465,3023,"08 29, 2016"
12479,13999,"01 13, 2015"
4427,2086,"02 9, 2014"
920,1328,"07 31, 2013"
6189,10186,"04 11, 2017"
14076,8656,"01 27, 2015"
8340,12493,"05 7, 2017"
9627,7671,"08 16, 2012"
11326,5214,"12 11, 2016"
1732,302,"10 3, 2009"
4292,3113,"05 5, 2005"
1931,3880,"12 28, 2016"
6743,5068,"06 4, 2016"
6801,9212,"07 5, 2014"
8302,10295,"04 28, 2015"
8082,11639,"06 14, 2017"
4849,8557,"09 16, 2014"
349,284,"03 29, 2004"
1566,2000,"10 30, 2013"
12754,6646,"12 30, 2014"
8563,14358,"05 21, 2017"
565,1588,"08 6, 2005"
480,2074,"03 29, 2014"
11975,9453,"12 13, 2011"
8748,2440,"04 16, 2000"
6069,6536,"10 7, 2016"
12322,11603,"08 14, 2015"
2005,2619,"12 28, 2015"
15248,14494,"12 11, 2017"
7418,8276,"04 4, 2016"
13637,5360,"03 4, 2014"
10398,8550,"02 10, 2013"
14983,11586,"03 6, 2016"
3019,8944,"05 22, 2010"
4221,13770,"04 16, 2014"
11659,10936,"09 15, 2017"
5601,2679,"09 21, 2017"
13873,10464,"01 30, 2013"
6283,11300,"05 28, 2015"
4164,268,"12 31, 2012"
13619,7133,"08 3, 2014"
10191,4151,"02 20, 2018"
2073,9264,"04 30, 2016"
4193,15197,"04 3, 2014"
248,680,"08 22, 2014"
11381,10914,"06 18, 2015"
12063,9819,"03 8, 2014"
199,1652,"05 21, 2013"
120,1128,"06 18, 2011"
445,9543,"01 9, 2016"
2737,4762,"10 3, 2012"
1390,5704,"12 18, 2001"
5042,9036,"11 12, 2016"
5140,2567,"09 21, 2011"
13054,6701,"10 26, 2014"
11830,10779,"10 3, 2016"
3722,9321,"06 1, 2016"
4686,6532,"03 31, 2018"
10202,11372,"08 10, 2014"
57,2829,"06 28, 2014"
4158,268,"04 7, 2014"
1895,9315,"05 8, 2018"
10191,3098,"11 26, 2017"
5453,685,"11 2, 2014"
5032,2650,"12 26, 2014"
5749,10447,"01 6, 2013"
5690,502,"07 3, 2011"
4738,4259,"09 16, 2017"
13304,4424,"09 4, 2012"
13845,7181,"01 29, 2012"
584,2071,"12 22, 2011"
9448,1815,"07 30, 2013"
7729,11506,"02 5, 2015"
12350,13490,"07 14, 2017"
9383,10331,"09 17, 2014"
783,7441,"12 10, 2012"
10691,4628,"08 7, 2017"
7546,10649,"05 26, 2013"
344,410,"02 24, 2015"
6782,7017,"11 16, 2016"
9944,9904,"03 24, 2012"
4352,13011,"04 14, 2015"
8230,13515,"08 14, 2017"
3836,9870,"11 19, 2013"
6580,8068,"02 28, 2015"
11354,9339,"05 27, 2015"
6199,9154,"05 23, 2014"
3318,10537,"06 12, 2014"
7689,8804,"05 14, 2015"
6913,1707,"09 18, 2013"
7538,14726,"08 13, 2017"
1262,3839,"07 19, 2014"
2623,9415,"11 14, 2014"
9711,8348,"10 22, 2017"
14942,14460,"11 12, 2017"
11926,14948,"05 29, 2018"
11860,14630,"06 16, 2015"
4572,7640,"09 21, 2013"
755,5704,"09 20, 1998"
14261,7130,"04 26, 2014"
7071,10423,"01 5, 2013"
1058,14940,"09 27, 2017"
13353,13299,"01 22, 2016"
7852,5715,"04 17, 2014"
1745,9876,"10 29, 2011"
2765,7725,"01 14, 2016"
14588,6960,"01 13, 2013"
12152,10802,"03 26, 2016"
5912,908,"02 16, 2015"
3953,644,"04 21, 2014"
4367,2146,"09 30, 2014"
13499,14384,"12 4, 2017"
6036,8561,"05 22, 2013"
10660,8657,"09 30, 2011"
12283,8211,"11 19, 2016"
11997,7158,"09 8, 2013"
9688,1471,"10 26, 2017"
56,4360,"08 15, 2017"
123,1261,"11 18, 2002"
4933,2349,"11 15, 2009"
13724,12495,"05 17, 2016"
10380,9711,"12 18, 2014"
11668,10276,"03 9, 2016"
12521,10532,"04 28, 2014"
3139,6731,"11 22, 2016"
11298,7145,"02 21, 2015"
9793,12560,"10 18, 2016"
14270,8004,"12 7, 2013"
15022,14057,"06 22, 2016"
6295,4312,"11 12, 2015"
800,10723,"06 11, 2013"
13159,12377,"08 14, 2016"
10043,9725,"07 1, 2014"
4621,9799,"02 11, 2013"
6711,11551,"10 1, 2014"
858,4001,"07 1, 2011"
14165,5657,"07 4, 2013"
4687,10039,"03 2, 2015"
98,1229,"07 4, 2012"
333,11222,"01 16, 2016"
132,8196,"06 16, 2015"
10615,15211,"06 14, 2018"
13032,10106,"07 22, 2015"
5911,6834,"04 21, 2017"
528,1956,"11 17, 2014"
1439,3159,"12 5, 2013"
7285,14316,"05 4, 2017"
7604,8035,"01 20, 2015"
13341,9552,"06 2, 2013"
3349,7942,"06 21, 2016"
5952,12878,"06 15, 2017"
1506,3724,"05 23, 2010"
9546,1424,"06 25, 2016"
2297,145,"07 28, 2012"
11313,8415,"03 26, 2018"
3338,10378,"08 26, 2016"
14473,14475,"12 8, 2017"
8994,8317,"02 24, 2015"
14595,8979,"01 31, 2014"
5302,13637,"12 5, 2016"
11705,5580,"09 5, 2016"
7766,933,"09 13, 2015"
276,1242,"02 16, 2013"
7816,13165,"05 29, 2016"
912,2426,"10 18, 2001"
11873,4672,"04 12, 2016"
5342,2174,"03 19, 2014"
2933,1255,"10 7, 2015"
2033,10335,"03 5, 2013"
489,1674,"09 18, 2014"
6657,14669,"01 11, 2015"
1983,587,"06 24, 2014"
659,7516,"01 2, 2015"
217,3577,"05 16, 2014"
12140,10536,"04 19, 2016"
3749,10379,"07 7, 2014"
1000,9661,"12 13, 2016"
2033,125,"03 19, 2016"
12536,3364,"10 19, 2017"
681,3853,"12 9, 2017"
5332,1536,"11 5, 2015"
10833,2381,"04 4, 2016"
14438,12655,"09 25, 2016"
9874,1812,"11 30, 2012"
2419,8513,"09 6, 2017"
10427,4905,"08 10, 2014"
3766,1420,"08 16, 2015"
3550,12640,"04 2, 2017"
1424,8845,"01 4, 2017"
7504,11131,"03 27, 2015"
3969,9585,"09 27, 2017"
3365,13369,"03 21, 2014"
5433,635,"05 27, 2017"
2499,12025,"10 19, 2015"
7564,2306,"10 30, 2016"
13274,12129,"12 15, 2015"
8264,14659,"01 4, 2017"
7685,1819,"02 26, 2018"
12667,9228,"06 14, 2016"
4636,3183,"02 22, 2015"
10639,7048,"03 15, 2017"
7964,933,"09 1, 2015"
7515,879,"08 2, 2017"
2472,15076,"07 12, 2015"
1792,1924,"09 9, 2015"
11100,13098,"05 7, 2017"
4767,9797,"09 30, 2014"
12668,12387,"04 26, 2016"
13764,14560,"03 14, 2018"
8078,14899,"09 20, 2017"
15238,12648,"10 3, 2016"
1768,2605,"07 13, 2014"
2586,9496,"07 22, 2016"
3871,1374,"10 24, 2007"
4041,4668,"08 30, 2017"
5687,4475,"08 13, 2015"
5893,648,"08 19, 2012"
2871,6844,"09 23, 2017"
14299,9852,"06 29, 2012"
6283,7004,"03 12, 2013"
4064,2131,"11 17, 2013"
11997,12114,"03 27, 2015"
15271,12364,"12 31, 2015"
11567,11583,"04 28, 2015"
2953,702,"09 30, 2013"
2304,785,"02 2, 2016"
6548,13739,"06 29, 2013"
397,11208,"11 8, 2016"
8160,8613,"03 10, 2017"
3092,1338,"03 4, 2017"
4724,2516,"03 23, 2015"
3844,409,"03 18, 2012"
12237,12912,"05 16, 2017"
5078,1027,"06 17, 2015"
8330,4493,"01 12, 2014"
4968,6208,"09 13, 2013"
12223,11874,"01 18, 2015"
8619,11912,"07 10, 2016"
8138,12570,"04 9, 2017"
6532,12467,"08 22, 2013"
7581,8018,"06 29, 2016"
2388,4794,"05 11, 2017"
5685,4066,"05 28, 2015"
3655,6536,"07 20, 2015"
3574,268,"12 10, 2014"
2594,4715,"11 15, 2010"
4952,5740,"06 20, 2017"
6774,994,"12 17, 2015"
525,115,"08 26, 2012"
3362,8754,"12 10, 2014"
6515,12666,"08 8, 2017"
9867,1654,"07 23, 2014"
12792,9114,"02 15, 2018"
14588,7016,"03 4, 2015"
6924,10093,"07 8, 2013"
11141,13292,"02 4, 2014"
7782,11029,"01 31, 2014"
8230,13490,"06 23, 2016"
842,359,"01 21, 2007"
11227,10486,"06 18, 2013"
13621,14072,"12 23, 2016"
8236,10054,"05 27, 2014"
12278,4885,"10 7, 2013"
9975,9932,"07 11, 2014"
11005,5953,"06 21, 2016"
2572,2467,"05 31, 2016"
9398,4542,"07 18, 2017"
480,1420,"12 26, 2012"
12785,4717,"12 3, 2012"
5370,5273,"05 18, 2015"
302,3570,"06 20, 2001"
7340,2192,"12 5, 2012"
6753,10038,"02 9, 2014"
6125,5474,"11 5, 2015"
8219,9491,"05 26, 2014"
6282,3219,"06 19, 2015"
4718,12144,"10 9, 2015"
3985,10054,"03 29, 2014"
755,1236,"03 15, 2013"
6395,2304,"02 3, 2016"
9627,11134,"12 10, 2013"
12606,9004,"03 1, 2015"
3348,964,"03 11, 2015"
9825,11323,"04 2, 2018"
8081,6926,"04 19, 2015"
6878,11004,"03 3, 2016"
10443,9728,"05 3, 2014"
6572,5348,"10 5, 2016"
4601,11556,"04 6, 2015"
6438,13260,"02 27, 2017"
13098,14791,"02 2, 2015"
2353,150,"05 30, 2011"
13271,7548,"12 10, 2012"
5419,3338,"03 12, 2012"
4606,11399,"05 27, 2017"
12480,6060,"12 15, 2013"
106,36,"12 28, 2016"
9375,7155,"03 24, 2014"
1840,220,"01 11, 2015"
9552,5712,"01 26, 2013"
11912,11675,"09 25, 2013"
7499,11513,"11 29, 2014"
10075,4960,"03 29, 2015"
4125,1328,"01 2, 2017"
12998,4080,"08 28, 2013"
3913,9500,"12 8, 2013"
3619,4649,"05 15, 2009"
7301,10241,"08 26, 2014"
9499,10178,"12 31, 2014"
9734,1495,"09 21, 2014"
14709,12623,"09 14, 2016"
144,25,"11 17, 2004"
597,1620,"10 23, 2016"
11778,11601,"01 4, 2016"
6903,2617,"09 4, 2014"
12149,9597,"07 29, 2015"
11662,9008,"10 8, 2016"
5028,2464,"06 18, 2017"
10449,4547,"08 16, 2014"
13346,8183,"09 11, 2014"
7737,14075,"01 15, 2018"
13424,14324,"04 1, 2018"
14557,6268,"01 1, 2015"
13977,11024,"04 5, 2014"
5302,12374,"05 17, 2016"
4282,2482,"07 9, 2015"
11871,9702,"07 1, 2011"
5366,754,"12 10, 2016"
9411,4003,"07 21, 2016"
7396,5697,"01 28, 2015"
12087,10184,"06 21, 2017"
10688,6317,"10 30, 2013"
14569,8173,"03 6, 2014"
7395,8183,"09 20, 2014"
6627,1354,"07 27, 2013"
3382,11637,"10 31, 2015"
13764,12864,"02 7, 2018"
516,1342,"10 29, 2015"
7118,14846,"09 7, 2017"
543,22,"12 16, 2014"
8227,14366,"01 3, 2018"
15230,13727,"11 2, 2015"
6354,12456,"08 5, 2017"
8086,3761,"12 4, 2016"
4695,11868,"06 17, 2015"
8560,14058,"01 13, 2017"
5594,464,"02 25, 2013"
8563,8355,"10 30, 2016"
656,4035,"07 23, 2015"
12334,14478,"11 8, 2017"
4912,5431,"12 2, 2014"
6377,6256,"12 6, 2016"
7414,10732,"07 24, 2013"
7234,960,"10 3, 2016"
1611,6279,"07 10, 2011"
1853,5313,"02 2, 2014"
9351,4240,"07 16, 2013"
12175,5891,"04 18, 2016"
15040,11593,"06 26, 2015"
7696,10064,"06 2, 2015"
12482,6964,"12 15, 2014"
14960,14188,"10 3, 2017"
7294,10012,"09 16, 2012"
8450,13546,"05 10, 2016"
4045,1552,"01 30, 2012"
4525,3515,"04 4, 2013"
7782,10483,"09 18, 2013"
11331,13813,"12 19, 2012"
10389,5540,"04 18, 2014"
11778,12043,"09 5, 2015"
15255,11516,"02 11, 2015"
7511,7976,"11 17, 2013"
7738,14164,"01 24, 2016"
13969,7961,"09 23, 2014"
5458,4783,"11 18, 2013"
8250,1100,"08 24, 2017"
8515,13490,"06 22, 2016"
9961,13184,"06 20, 2016"
11044,8901,"10 1, 2014"
11683,13020,"10 12, 2015"
10262,4831,"06 14, 2015"
10282,9202,"02 2, 2014"
5754,4680,"05 23, 2015"
11952,13449,"09 28, 2017"
11415,5712,"06 8, 2012"
5753,1405,"04 19, 2015"
8392,12153,"10 27, 2015"
3527,3149,"10 11, 2016"
12256,7558,"07 19, 2015"
5300,6106,"10 8, 2014"
3382,3324,"05 19, 2016"
6601,5945,"04 21, 2014"
7468,14839,"02 3, 2016"
10496,10766,"06 25, 2014"
4593,1705,"11 11, 2008"
2077,14414,"03 30, 2017"
10892,6761,"11 22, 2014"
6373,4074,"04 30, 2015"
4504,12359,"01 12, 2016"
3629,4134,"05 15, 2017"
5766,2159,"11 24, 2013"
2126,132,"12 29, 2015"
1784,3954,"01 8, 2013"
3115,2662,"01 18, 2017"
2925,11955,"04 1, 2016"
12566,14576,"02 14, 2018"
3345,10845,"07 18, 2013"
947,9244,"03 7, 2015"
794,4603,"10 15, 2005"
6257,8506,"02 17, 2018"
9575,10663,"04 14, 2016"
412,7770,"04 4, 2014"
13081,10597,"04 8, 2014"
12235,14059,"01 24, 2017"
13110,8891,"09 6, 2012"
2820,200,"01 5, 2014"
1051,14911,"03 2, 2016"
2012,6449,"04 29, 2014"
6519,10804,"09 13, 2013"
11990,11526,"08 18, 2014"
2039,9317,"04 22, 2015"
5794,10405,"11 24, 2015"
14621,13375,"11 1, 2014"
32,10340,"02 11, 2014"
4389,7906,"02 15, 2014"
5387,1262,"07 20, 2013"
14,234,"01 1, 2017"
7887,3806,"11 15, 2017"
11308,3092,"09 20, 2015"
9976,11595,"09 5, 2015"
5555,13907,"07 14, 2014"
10809,5478,"12 26, 2014"
15139,14494,"12 9, 2017"
4103,572,"01 20, 2011"
13012,7834,"04 20, 2016"
10227,9735,"11 18, 2016"
265,1408,"01 5, 2013"
2838,10176,"07 13, 2012"
14454,12446,"04 1, 2018"
12328,14171,"04 10, 2016"
2075,996,"07 26, 2010"
2042,14754,"04 3, 2017"
5536,13807,"05 9, 2013"
8923,5076,"04 23, 2016"
15141,8616,"10 24, 2017"
1377,71,"10 30, 2013"
7943,8335,"04 10, 2016"
11824,3596,"08 1, 2016"
4819,772,"04 2, 2014"
974,2480,"01 26, 2012"
9216,4298,"04 22, 2016"
2840,10544,"02 8, 2013"
1582,2812,"03 9, 2006"
12766,8913,"01 26, 2014"
7594,10332,"01 25, 2013"
8382,9374,"10 20, 2015"
6152,14747,"04 22, 2015"
14460,8707,"09 18, 2016"
8251,11671,"08 8, 2017"
8496,1063,"04 16, 2016"
9636,12867,"03 14, 2017"
5945,14855,"12 8, 2013"
12043,8221,"01 21, 2015"
7493,10071,"03 20, 2014"
13435,12722,"11 15, 2016"
11803,14258,"12 21, 2017"
3375,12082,"09 7, 2015"
8442,11180,"03 22, 2015"
13305,10610,"12 9, 2013"
3812,9512,"07 4, 2016"
13214,11907,"02 21, 2015"
326,4608,"05 11, 2015"
2279,15219,"06 5, 2015"
7612,11953,"12 13, 2014"
13922,14055,"04 17, 2015"
8575,14222,"11 4, 2017"
3797,2867,"02 17, 2014"
8939,1217,"02 26, 2015"
3721,12079,"08 17, 2015"
6013,2526,"11 4, 2014"
4830,4592,"10 10, 2017"
5196,587,"07 25, 2013"
11671,13768,"05 15, 2013"
2458,10856,"04 4, 2015"
13441,11908,"06 23, 2015"
2366,1610,"06 7, 2017"
4692,8287,"06 28, 2017"
7574,7827,"07 22, 2013"
5309,3078,"02 28, 2016"
13089,6720,"08 6, 2013"
13420,14659,"12 30, 2016"
2543,12544,"07 3, 2016"
4952,9758,"12 2, 2013"
4392,382,"06 30, 2006"
1013,2923,"04 9, 2005"
1866,7410,"11 3, 2015"
7943,12461,"05 25, 2016"
11442,12209,"04 11, 2016"
2212,6364,"09 2, 2010"
4866,7365,"04 11, 2015"
389,552,"10 26, 2013"
8944,9211,"09 29, 2014"
8552,14565,"03 13, 2018"
3380,887,"01 8, 2014"
5406,8601,"01 10, 2016"
682,11555,"11 1, 2016"
6759,5713,"10 8, 2017"
4952,1835,"04 16, 2016"
14901,9874,"01 30, 2017"
427,3721,"07 23, 2014"
2396,1407,"01 17, 2012"
11035,7000,"02 12, 2018"
12191,11595,"08 29, 2015"
2441,13406,"12 16, 2016"
8116,4080,"07 15, 2014"
11220,11359,"06 12, 2015"
4820,10864,"01 22, 2015"
12845,9993,"12 26, 2012"
13186,5792,"04 15, 2014"
1826,336,"05 4, 2008"
13928,9752,"09 12, 2011"
2527,6109,"03 19, 2014"
11374,12039,"07 13, 2016"
12301,5502,"02 27, 2015"
12394,13716,"03 29, 2013"
13615,13329,"08 12, 2014"
12568,11509,"07 16, 2016"
4130,7698,"11 22, 2016"
4434,6691,"05 12, 2015"
15102,14359,"11 18, 2017"
4463,9242,"09 19, 2014"
13414,10062,"11 21, 2013"
9435,7595,"01 5, 2013"
7239,8740,"09 11, 2014"
13213,12396,"01 9, 2018"
6779,3587,"10 23, 2014"
7578,9218,"04 4, 2013"
659,13158,"09 13, 2012"
12614,6868,"03 12, 2017"
6355,2145,"01 23, 2014"
8888,3907,"09 3, 2015"
7290,10062,"01 1, 2014"
11966,7733,"05 1, 2015"
1398,6178,"02 19, 2007"
10488,4717,"02 1, 2011"
13780,6979,"02 19, 2016"
9557,2255,"08 14, 2012"
9448,13213,"09 1, 2015"
1068,90,"12 28, 2014"
6606,3763,"01 23, 2015"
13037,8890,"08 15, 2013"
11994,3142,"07 31, 2013"
12149,12050,"07 20, 2015"
3039,10414,"02 13, 2017"
8707,1125,"03 18, 2000"
1045,2933,"08 1, 2016"
5362,4384,"05 7, 2012"
13313,6093,"06 16, 2016"
8276,3142,"09 6, 2013"
11153,9970,"08 25, 2015"
7162,6750,"11 5, 2012"
9557,6985,"10 21, 2013"
5370,847,"12 7, 2014"
12271,10902,"12 21, 2013"
946,484,"03 25, 2015"
5079,8898,"10 4, 2014"
15272,12111,"01 31, 2017"
12252,9415,"11 28, 2017"
13175,5692,"06 30, 2015"
1273,15057,"08 21, 2001"
10708,5616,"12 23, 2014"
1499,5774,"12 3, 2007"
2984,150,"08 17, 2012"
3585,14727,"05 16, 2017"
1680,2580,"09 23, 2013"
3325,764,"12 18, 2013"
265,7778,"05 27, 2014"
15258,13645,"06 1, 2016"
14895,14963,"03 12, 2018"
9914,13773,"02 16, 2016"
4477,14654,"03 26, 2015"
11576,10550,"01 16, 2013"
6595,10661,"05 24, 2013"
8706,7276,"09 17, 2015"
6159,11830,"12 25, 2014"
6570,4800,"10 25, 2013"
12313,14038,"12 15, 2014"
13522,6430,"04 2, 2016"
5631,10501,"08 22, 2014"
1276,687,"07 22, 2012"
8273,12891,"08 3, 2017"
8657,1620,"10 13, 2016"
14566,12715,"07 11, 2017"
10057,3210,"09 8, 2016"
15311,12152,"07 21, 2016"
13694,5034,"01 11, 2015"
8312,10510,"10 24, 2015"
10289,5506,"01 31, 2015"
11142,10566,"03 13, 2018"
287,6174,"01 17, 2018"
8362,14765,"10 10, 2014"
4601,9739,"08 31, 2014"
5104,13207,"06 14, 2016"
8382,6927,"06 28, 2016"
12063,11979,"07 28, 2015"
8249,13886,"09 21, 2017"
4876,3530,"10 31, 2015"
1346,3794,"08 2, 2013"
14732,7419,"06 8, 2015"
9786,5232,"03 24, 2017"
6910,3578,"09 10, 2015"
5624,14946,"12 29, 2017"
7518,12203,"12 25, 2016"
1366,2688,"05 9, 2016"
12315,4571,"09 29, 2017"
1661,3577,"02 8, 2005"
2081,2096,"05 25, 2009"
7691,7733,"03 20, 2016"
4849,4083,"11 27, 2014"
6077,7255,"05 10, 2015"
310,162,"11 19, 2005"
13338,11283,"03 10, 2014"
1889,610,"04 9, 2013"
14848,11667,"08 8, 2016"
1806,7761,"02 6, 2015"
6647,773,"04 5, 2014"
15213,14517,"12 4, 2017"
12685,15026,"08 16, 2014"
10826,4324,"02 24, 2017"
2765,4502,"11 13, 2014"
12429,11998,"11 6, 2016"
14947,8083,"11 3, 2015"
5789,12846,"06 17, 2016"
375,2554,"12 13, 2017"
7026,13601,"07 2, 2014"
4952,11812,"01 26, 2015"
6494,9598,"01 29, 2014"
13688,5015,"09 21, 2013"
11255,9822,"11 8, 2013"
7036,10768,"05 8, 2014"
907,4585,"10 25, 2009"
15145,12965,"07 11, 2017"
1408,1201,"01 7, 2014"
77,14757,"04 23, 2012"
3440,10970,"02 6, 2015"
12007,8265,"05 24, 2016"
8253,10829,"09 4, 2013"
248,74,"04 22, 2008"
11065,5236,"08 5, 2016"
3980,9874,"03 29, 2015"
8495,3441,"05 6, 2014"
14738,14949,"08 29, 2013"
7290,12690,"04 21, 2017"
2010,10250,"05 3, 2014"
2361,8493,"02 7, 2017"
11556,10044,"07 12, 2015"
4931,372,"07 8, 2014"
3082,7883,"11 11, 2015"
12530,10334,"10 7, 2016"
14809,8442,"04 5, 2018"
6657,13322,"08 15, 2014"
14434,10464,"02 14, 2014"
13450,5856,"04 19, 2016"
14098,12490,"06 24, 2016"
1251,14885,"03 7, 2004"
14099,12216,"08 23, 2015"
3244,3358,"02 4, 2014"
8054,4142,"09 11, 2015"
5080,3170,"03 1, 2014"
8338,4356,"05 21, 2014"
13078,13797,"11 11, 2015"
9488,12853,"06 27, 2017"
12676,14142,"09 13, 2016"
13542,4797,"08 11, 2016"
3334,10975,"04 3, 2016"
490,21,"02 21, 2014"
483,15057,"03 30, 2017"
4834,3384,"10 31, 2014"
1997,666,"03 31, 2013"
14413,12612,"05 9, 2016"
3566,5347,"04 7, 2017"
13806,6383,"04 18, 2014"
12917,11869,"11 25, 2014"
5235,5507,"07 29, 2013"
4804,6701,"11 13, 2013"
5377,2796,"12 16, 2017"
11743,2926,"07 26, 2011"
1714,1051,"05 8, 2015"
12620,9567,"02 9, 2014"
15107,13539,"03 30, 2016"
11318,3170,"12 15, 2013"
7612,12011,"03 14, 2015"
3439,9092,"01 20, 2015"
11456,9937,"05 31, 2016"
8248,8073,"11 26, 2016"
2365,3235,"01 27, 2017"
10793,12496,"11 9, 2017"
3218,913,"08 24, 2014"
3913,4721,"03 23, 2013"
14699,8881,"12 16, 2013"
2628,1527,"01 28, 2013"
6833,8997,"03 27, 2017"
5997,7052,"01 21, 2014"
7027,1931,"09 21, 2012"
3808,8145,"04 26, 2016"
10095,12217,"07 15, 2016"
1314,8694,"08 1, 2017"
508,5381,"09 26, 2017"
7692,15197,"02 11, 2014"
7484,11477,"06 27, 2015"
12189,12255,"10 5, 2015"
10266,13850,"09 9, 2017"
4665,10581,"02 18, 2014"
13438,7104,"10 22, 2016"
13892,9922,"05 11, 2014"
75,10006,"07 5, 2013"
6561,4434,"06 7, 2014"
3208,180,"08 22, 2016"
14137,5811,"02 22, 2015"
15310,12749,"09 13, 2017"
4576,3346,"07 18, 2014"
11592,2730,"09 11, 2015"
5741,799,"10 14, 2014"
4710,2096,"11 18, 2017"
636,2164,"05 5, 2016"
8640,2866,"10 12, 2014"
10176,3814,"12 29, 2016"
2853,5084,"12 21, 2015"
7632,13839,"04 12, 2013"
14973,12726,"11 2, 2016"
15095,12294,"03 17, 2017"
10267,7525,"07 7, 2016"
3365,11587,"09 12, 2016"
12094,12093,"05 29, 2015"
